cell,cm,cc,n,crpss,lat,lon
g-37p8_175p8,0.6327069394635563,0.9755152190313519,1192,0.35141253860518007,-37.8,175.8
g-37p8_175p9,0.3613816762797462,0.8224377288296819,1200,0.5605969137700095,-37.8,175.9
g-37p8_176p0,0.3149620459304415,0.7975405700178817,1200,0.6050833552914057,-37.8,176.0
g-37p8_176p1,0.23756713552653097,0.7173010249698352,1198,0.668804132077573,-37.8,176.1
g-37p8_176p2,0.3770997145465796,0.8371714685981473,1200,0.5495549852194113,-37.8,176.2
g-37p8_176p3,0.3861882094148379,0.8978744894561047,1200,0.5698861990735757,-37.8,176.3
g-37p8_176p4,0.3077841539954066,0.856248279234084,1200,0.6405433313445953,-37.8,176.4
g-37p8_176p5,0.36434138242319974,0.8290183202379072,1200,0.5605146791947335,-37.8,176.5
g-37p8_177p7,0.7322906288891011,1.0461711701129874,1200,0.30002790192544393,-37.8,177.7
g-37p8_177p8,0.4674728159479627,0.9044525441604977,1200,0.48314279287934836,-37.8,177.8
g-37p8_177p9,0.42787268419559393,0.9279631184212243,1200,0.5389119721443795,-37.8,177.9
g-37p8_178p0,0.5248062481279925,0.932412488766325,1200,0.43715227493106223,-37.8,178.0
g-37p9_174p8,0.34076067636403723,0.8148054469299192,1200,0.5817889072195344,-37.9,174.8
g-37p9_174p9,0.43093642109234565,0.8445762844119842,1200,0.4897602158076524,-37.9,174.9
g-37p9_175p0,0.28482760160709925,0.7361492614448071,1200,0.6130844428912678,-37.9,175.0
g-37p9_175p1,0.27428329220021486,0.72582422810141,1200,0.6221078305450383,-37.9,175.1
g-37p9_175p2,0.27900447329020156,0.722997024737609,1200,0.6141001086533402,-37.9,175.2
g-37p9_175p3,0.16862091598052098,0.6769151495709839,1184,0.7508980023753498,-37.9,175.3
g-37p9_175p4,0.22816248399769298,0.7732401362620294,1200,0.7049267448781589,-37.9,175.4
g-37p9_175p5,0.3709528999399394,0.8139481607902174,1200,0.5442548827927792,-37.9,175.5
g-37p9_175p6,0.5115645181954797,0.9052859849420581,1186,0.434913909301024,-37.9,175.6
g-37p9_175p7,0.28244483532934234,0.7890512555760021,1200,0.6420450086944485,-37.9,175.7
g-37p9_175p8,0.19855203953663947,0.7904530840848262,1200,0.7488123665599713,-37.9,175.8
g-37p9_175p9,0.3310006966803881,0.9260749099372576,1200,0.6425767579613904,-37.9,175.9
g-37p9_176p0,0.5003268389743288,0.9292199646277974,1200,0.46156253845155315,-37.9,176.0
g-37p9_176p1,0.22595887691970362,0.8037322026739517,1200,0.7188629792759866,-37.9,176.1
g-37p9_176p2,0.30883989243650123,0.8373274246991301,1200,0.6311599461256461,-37.9,176.2
g-37p9_176p3,0.3144948840337254,0.8146323360006015,1200,0.6139425479011513,-37.9,176.3
g-37p9_176p4,0.3782861752522202,0.8940013103528569,1200,0.5768617217094314,-37.9,176.4
g-37p9_176p5,0.3560852477171097,0.8075218785569692,1200,0.5590395044733286,-37.9,176.5
g-37p9_176p6,0.46252079077299507,0.9255437922105193,1200,0.5002713057279169,-37.9,176.6
g-37p9_176p7,0.41950921607127595,0.930726425118434,1200,0.5492668900876068,-37.9,176.7
g-37p9_176p8,0.2995329335450392,0.8465658355535318,1200,0.6461788074058199,-37.9,176.8
g-37p9_177p6,0.4523662952819972,0.9505625513351212,1200,0.524106756944483,-37.9,177.6
g-37p9_177p7,0.4275519222686169,0.8760335444736604,1200,0.5119457183280589,-37.9,177.7
g-37p9_177p8,0.21913013901784667,0.8016701824373255,1200,0.7266579900082809,-37.9,177.8
g-37p9_177p9,0.3416062301632838,0.851969919881473,1200,0.5990395644357862,-37.9,177.9
g-37p9_178p0,0.33963467681202675,0.9035433569131419,1200,0.6241080472636622,-37.9,178.0
g-38p0_174p9,0.17753971579717615,0.7002598866478851,1200,0.7464659633053503,-38.0,174.9
g-38p0_175p0,0.3188719110386345,0.7509292467326547,1200,0.5753635746296095,-38.0,175.0
g-38p0_175p1,0.2633513552232852,0.7860236542731873,1193,0.664957468147955,-38.0,175.1
g-38p0_175p2,0.26620989738620604,0.7394525733046855,1200,0.639990572760484,-38.0,175.2
g-38p0_175p3,0.4604932086971767,0.8460639893946549,1200,0.45572295420982034,-38.0,175.3
g-38p0_175p4,0.223991147386778,0.698070700756895,1200,0.6791282786343679,-38.0,175.4
g-38p0_175p5,0.2795411272965799,0.7569491617608572,1198,0.6307002617635564,-38.0,175.5
g-38p0_175p6,0.2997371019329482,0.8448141857795417,1200,0.645203516964657,-38.0,175.6
g-38p0_175p7,0.37338863164340164,0.8069260301518565,1200,0.5372703101756017,-38.0,175.7
g-38p0_175p8,0.32200146750335806,0.8480753091319154,1200,0.6203150073630174,-38.0,175.8
g-38p0_175p9,0.3544490056223943,0.8347667631149913,1200,0.5753915688979485,-38.0,175.9
g-38p0_176p0,0.40115570573315007,0.9083309645717964,1200,0.5583595392211889,-38.0,176.0
g-38p0_176p1,0.30475995541137135,0.8452004937206705,1200,0.6394228852496493,-38.0,176.1
g-38p0_176p2,0.3491419329882665,0.852797844634396,1194,0.5905923834294544,-38.0,176.2
g-38p0_176p3,0.30311534818419333,0.8212390728263805,1200,0.6309048628909119,-38.0,176.3
g-38p0_176p4,0.5018853048250055,0.9828005641497051,1200,0.48933148480717004,-38.0,176.4
g-38p0_176p5,0.46864410805650036,0.926505507233863,1200,0.49418097960835117,-38.0,176.5
g-38p0_176p6,0.3237610377458025,0.894167648893781,1200,0.6379190880520635,-38.0,176.6
g-38p0_176p7,0.46325489736183406,0.9543046841273705,1200,0.5145629010660879,-38.0,176.7
g-38p0_176p8,0.2964702394730127,0.8989959729105855,1200,0.670220725780159,-38.0,176.8
g-38p0_176p9,0.35831639634949736,0.9516769792977721,1200,0.6234894778962778,-38.0,176.9
g-38p0_177p0,0.29152393630241685,0.8401690039612973,1200,0.6530175060875657,-38.0,177.0
g-38p0_177p3,0.4345754187484039,0.898254913422279,1200,0.5162003432937468,-38.0,177.3
g-38p0_177p4,0.3110393049612911,0.8386432250899574,1200,0.6291160583477826,-38.0,177.4
g-38p0_177p5,0.3442367874682115,0.8483856160022939,1200,0.5942449035259447,-38.0,177.5
g-38p0_177p6,0.43986131651065846,0.9683743494733548,1200,0.5457734741219915,-38.0,177.6
g-38p0_177p7,0.4202556909238999,0.9104828948748636,1183,0.5384254956468351,-38.0,177.7
g-38p0_177p8,0.33399376787711577,0.843016951692601,1200,0.6038113264430491,-38.0,177.8
g-38p0_177p9,0.25649942129124187,0.8534397208845864,1200,0.6994522108422826,-38.0,177.9
g-38p0_178p0,0.5469930460370552,0.9325957218185067,1200,0.41347249055523116,-38.0,178.0
g-38p1_174p9,0.3741022017946803,0.810330604944999,1200,0.5383338608812975,-38.1,174.9
g-38p1_175p0,0.5633792657695124,0.9100503291624288,1200,0.3809361441712543,-38.1,175.0
g-38p1_175p1,0.31584200111984456,0.7124109232829263,1200,0.5566575542323466,-38.1,175.1
g-38p1_175p2,0.327406284757591,0.7640712551679463,1200,0.5714977071272945,-38.1,175.2
g-38p1_175p3,0.5454135548068227,0.9689662479050457,1200,0.4371181081012526,-38.1,175.3
g-38p1_175p4,0.3787279506177427,0.8376433167885989,1200,0.5478648930552805,-38.1,175.4
g-38p1_175p5,0.2080928286990286,0.7002641017052035,1200,0.7028366466418818,-38.1,175.5
g-38p1_175p6,0.2866611414407428,0.7547266795532778,1200,0.6201788684475587,-38.1,175.6
g-38p1_175p7,0.24480094395039842,0.8056267473675931,1200,0.6961360273224642,-38.1,175.7
g-38p1_175p8,0.3294883264866004,0.7998211038392037,1200,0.5880474709844105,-38.1,175.8
g-38p1_175p9,0.3016025897850316,0.8047904687405875,1200,0.6252408527439347,-38.1,175.9
g-38p1_176p0,0.391315327000309,0.8595515808323398,1200,0.5447447998159901,-38.1,176.0
g-38p1_176p1,0.2978525585265554,0.7809917111480593,1186,0.6186226380191518,-38.1,176.1
g-38p1_176p2,0.35196530458709263,0.8414520346945665,1182,0.5817167347930291,-38.1,176.2
g-38p1_176p3,0.33388216992885955,0.8543197583950435,1200,0.6091836029215771,-38.1,176.3
g-38p1_176p4,0.32696344055052523,0.8314547335387518,1200,0.6067573767258054,-38.1,176.4
g-38p1_176p5,0.4529865863849344,0.9845007746787694,1182,0.5398819401307852,-38.1,176.5
g-38p1_176p6,0.3322124974673782,0.9349682212170835,1200,0.6446804394753389,-38.1,176.6
g-38p1_176p7,0.3874667444247481,0.9382713168285166,1200,0.5870418955847037,-38.1,176.7
g-38p1_176p8,0.5473401381169496,1.0148300446926926,1200,0.4606583230567506,-38.1,176.8
g-38p1_176p9,0.433266092647163,0.9655626793935274,1200,0.5512812353939585,-38.1,176.9
g-38p1_177p0,0.36175433740360075,0.9000852873704086,1200,0.5980888228264869,-38.1,177.0
g-38p1_177p1,0.34388830490822664,0.916407938534394,1200,0.6247432061116742,-38.1,177.1
g-38p1_177p2,0.4391697023375932,0.865094452672638,1200,0.49234479428134736,-38.1,177.2
g-38p1_177p3,0.44310265096234486,1.0197249930289884,1200,0.5654684802358783,-38.1,177.3
g-38p1_177p4,0.4412314518679709,0.9229880075032513,1200,0.5219532125216517,-38.1,177.4
g-38p1_177p5,0.28093013920117715,0.8117169950467845,1200,0.6539062987279387,-38.1,177.5
g-38p1_177p6,0.2990093350583938,0.7998365474104261,1200,0.6261619501803524,-38.1,177.6
g-38p1_177p7,0.34227592652249905,0.7654248759212853,1195,0.552828844097173,-38.1,177.7
g-38p1_177p8,0.269399482139892,0.7933474631110827,1200,0.6604268688482952,-38.1,177.8
g-38p1_177p9,0.5083069820711827,0.9683099578886392,1182,0.47505757022314876,-38.1,177.9
g-38p1_178p0,0.4582142112516351,0.9030962325089301,1200,0.49261862162944625,-38.1,178.0
g-38p2_174p8,0.20451131826428082,0.7424184830641994,1200,0.7245336384673547,-38.2,174.8
g-38p2_174p9,0.4601013840982146,0.9047320492907117,1200,0.49145011005311123,-38.2,174.9
g-38p2_175p0,0.3887567283010862,0.8528194145765156,1200,0.5441511747312517,-38.2,175.0
g-38p2_175p1,0.317502759913852,0.8257438185097029,1200,0.615494838960007,-38.2,175.1
g-38p2_175p2,0.24617230360217637,0.7893218130519531,1199,0.6881217527102936,-38.2,175.2
g-38p2_175p3,0.2707961170488151,0.782872505877167,1200,0.6540993392718493,-38.2,175.3
g-38p2_175p4,0.1543271908098891,0.7095523804224406,1200,0.7825006369254818,-38.2,175.4
g-38p2_175p5,0.4797784906534411,0.9271422110296165,1200,0.48251898689777684,-38.2,175.5
g-38p2_175p6,0.30207464239958387,0.7575728216146429,1200,0.6012599267278873,-38.2,175.6
g-38p2_175p7,0.23560958599628803,0.7290136443994318,1200,0.6768104577927545,-38.2,175.7
g-38p2_175p8,0.24527643533836282,0.7945790441147983,1200,0.6913127307408248,-38.2,175.8
g-38p2_175p9,0.39698221967746294,0.838324036821723,1200,0.5264573097742578,-38.2,175.9
g-38p2_176p0,0.35243507182311,0.8285848838975653,1200,0.5746542343793468,-38.2,176.0
g-38p2_176p1,0.15458891872903244,0.742904250404487,1200,0.7919127281276641,-38.2,176.1
g-38p2_176p2,0.3311896638709705,0.8398114519861216,1200,0.6056380713936209,-38.2,176.2
g-38p2_176p3,0.43449022354665773,0.8838018238637596,1200,0.5083850114189903,-38.2,176.3
g-38p2_176p4,0.2203965398475335,0.7408888284085939,1200,0.7025241420889847,-38.2,176.4
g-38p2_176p5,0.3466551354537183,0.9147954663727432,1200,0.6210572218637669,-38.2,176.5
g-38p2_176p6,0.3038360729827459,0.8712863673844065,1200,0.6512787478876102,-38.2,176.6
g-38p2_176p7,0.29974152816281036,0.8509743947785582,1178,0.6477666895714183,-38.2,176.7
g-38p2_176p8,0.2729681380890337,0.8569176523666829,1200,0.6814534776648198,-38.2,176.8
g-38p2_176p9,0.5157263443745468,1.0072003720576566,1200,0.48796053031538755,-38.2,176.9
g-38p2_177p0,0.3501909859880058,0.8922334093041718,1200,0.607511910744174,-38.2,177.0
g-38p2_177p1,0.2757849690493477,0.7843415399004395,1200,0.6483866338580582,-38.2,177.1
g-38p2_177p2,0.391099891923383,0.9663385417498648,1200,0.5952765257451372,-38.2,177.2
g-38p2_177p3,0.40462647826384923,0.890006387817363,1200,0.5453667706181878,-38.2,177.3
g-38p2_177p4,0.39365921834382467,0.874009431055747,1200,0.5495938552192626,-38.2,177.4
g-38p2_177p5,0.4110177252958899,0.9438795385618384,1200,0.5645442998773491,-38.2,177.5
g-38p2_177p6,0.2963477570654214,0.8336930774136757,1200,0.6445361427436027,-38.2,177.6
g-38p2_177p7,0.3366684351495086,0.8329242064364286,1195,0.5957994346329467,-38.2,177.7
g-38p2_177p8,0.22631560257064598,0.7806826926395297,1200,0.7101055208416869,-38.2,177.8
g-38p2_177p9,0.3050669017632374,0.8572431506526967,1200,0.6441302546063361,-38.2,177.9
g-38p2_178p0,0.42722720870572034,0.8615521295927465,1200,0.5041191426133791,-38.2,178.0
g-38p3_174p8,0.2856802411686176,0.8067890471592546,1200,0.6459046609835466,-38.3,174.8
g-38p3_174p9,0.1345697960495973,0.6431664467571924,1200,0.7907698750018906,-38.3,174.9
g-38p3_175p0,0.45058239953368984,0.8148867076943596,1182,0.44706129664506655,-38.3,175.0
g-38p3_175p1,0.33904741426341156,0.8716385561988379,1200,0.6110229270467606,-38.3,175.1
g-38p3_175p2,0.327584233880662,0.8424171633475149,1200,0.6111377496406414,-38.3,175.2
g-38p3_175p3,0.46712706312252483,0.9128084077934424,1200,0.48825289169747643,-38.3,175.3
g-38p3_175p4,0.38422082787685746,0.8300652082248902,1200,0.5371197056933384,-38.3,175.4
g-38p3_175p5,0.2850825227205796,0.7971316216497992,1200,0.6423645543874512,-38.3,175.5
g-38p3_175p6,0.5300624518026674,0.9113321604795773,1193,0.4183652516731895,-38.3,175.6
g-38p3_175p7,0.500326432166648,1.0000262264675273,1191,0.49968668928414894,-38.3,175.7
g-38p3_175p8,0.21013212380402502,0.7742192746217673,1200,0.7285883590192432,-38.3,175.8
g-38p3_175p9,0.5166556656295446,0.9610187762929127,1200,0.4623875429130314,-38.3,175.9
g-38p3_176p0,0.48393072112908,1.0545257506224637,1200,0.5410916036489141,-38.3,176.0
g-38p3_176p1,0.568159787681088,0.9671835943364896,1185,0.4125626292587615,-38.3,176.1
g-38p3_176p2,0.1303546987938217,0.8104767760603379,1200,0.8391629437829602,-38.3,176.2
g-38p3_176p3,0.6243829903941334,0.9920370234580089,1200,0.3706051532051895,-38.3,176.3
g-38p3_176p4,0.4909692786944095,0.921418541893363,1200,0.46715932405099136,-38.3,176.4
g-38p3_176p5,0.3031425433790897,0.8290157217268521,1200,0.6343343854231869,-38.3,176.5
g-38p3_176p6,0.4260997805650014,0.9500850781751796,1200,0.5515140797880884,-38.3,176.6
g-38p3_176p7,0.3092638345597652,0.9383489717589691,1200,0.6704170368727117,-38.3,176.7
g-38p3_176p8,0.29412838628009563,0.8846682336709152,1200,0.6675269043406079,-38.3,176.8
g-38p3_176p9,0.38342728701986073,0.9318229944709068,1200,0.588519183047664,-38.3,176.9
g-38p3_177p0,0.43791231300081157,0.9710724859824404,1200,0.5490426108018365,-38.3,177.0
g-38p3_177p1,0.3702588941975311,0.8844671527808532,1200,0.581376320156831,-38.3,177.1
g-38p3_177p2,0.3689732284258588,0.965430297544226,1200,0.617814740883501,-38.3,177.2
g-38p3_177p3,0.4446096391197268,1.0489322056776533,1200,0.5761311963603113,-38.3,177.3
g-38p3_177p4,0.3455044842969056,0.7824628762388602,1200,0.5584397742194808,-38.3,177.4
g-38p3_177p5,0.2538919209737902,0.78639419714765,1200,0.6771442084711612,-38.3,177.5
g-38p3_177p6,0.4299401758049094,0.8966429172627007,1200,0.5205001148980867,-38.3,177.6
g-38p3_177p7,0.29326002281535396,0.7826397275334845,1200,0.6252937175326216,-38.3,177.7
g-38p3_177p8,0.4219573334196214,0.9469461014463256,1200,0.5544019529990762,-38.3,177.8
g-38p3_177p9,0.32100975560256656,0.7655925429193303,1200,0.5807041766910326,-38.3,177.9
g-38p3_178p0,0.5623370389847744,0.9168479817376162,1200,0.38666272906111476,-38.3,178.0
g-38p4_174p7,0.30793824020171795,0.8487060193577781,1200,0.6371673663458437,-38.4,174.7
g-38p4_174p8,0.24016087418332974,0.729713913455295,1200,0.6708835205757073,-38.4,174.8
g-38p4_174p9,0.2666990716917391,0.7843525669149434,1200,0.6599755225628522,-38.4,174.9
g-38p4_175p0,0.43255377323273,0.8634066503044838,1200,0.49901500865184656,-38.4,175.0
g-38p4_175p1,0.5202677867971977,0.927727382502829,1200,0.43920186402861605,-38.4,175.1
g-38p4_175p2,0.7043972161443479,1.0579456301111108,1200,0.33418391636026834,-38.4,175.2
g-38p4_175p3,0.35185284939939027,0.8219773083801071,1200,0.5719433543818915,-38.4,175.3
g-38p4_175p4,0.33521994231119495,0.8354237698018551,1200,0.598742632866788,-38.4,175.4
g-38p4_175p5,0.4321570259039426,0.8484335054131225,1200,0.4906412545630019,-38.4,175.5
g-38p4_175p6,0.5803004275030799,1.0400827464601026,1200,0.4420632113376375,-38.4,175.6
g-38p4_175p7,0.27744791914467515,0.9020091203305249,1200,0.6924111820033378,-38.4,175.7
g-38p4_175p8,0.33070941263065173,0.9173571056469033,1200,0.6394976279194551,-38.4,175.8
g-38p4_175p9,0.3042723949267091,0.8115894990491991,1200,0.625090769060993,-38.4,175.9
g-38p4_176p0,0.3303395818924248,0.8333830083402622,1187,0.6036161301748664,-38.4,176.0
g-38p4_176p1,0.3826628238787791,0.8606754218460992,1200,0.5553924113947748,-38.4,176.1
g-38p4_176p2,0.4021413362367342,1.0131465256462495,1200,0.6030768244699622,-38.4,176.2
g-38p4_176p3,0.3082577008897431,0.8403206820227206,1200,0.6331665904643194,-38.4,176.3
g-38p4_176p4,0.3856203427711039,0.841646743522336,1200,0.5418263710529403,-38.4,176.4
g-38p4_176p5,0.2511110486998797,0.8858618084636946,1197,0.7165347390521678,-38.4,176.5
g-38p4_176p6,0.2934379943602167,0.8761973300793519,1200,0.6651005609277059,-38.4,176.6
g-38p4_176p7,0.46974204460321817,0.9686253467776502,1200,0.5150425846629756,-38.4,176.7
g-38p4_176p8,0.36729409662401047,0.8440414783032612,1200,0.5648388070188619,-38.4,176.8
g-38p4_176p9,0.18360028801461836,0.8118009392668804,1200,0.7738358270681187,-38.4,176.9
g-38p4_177p0,0.41785768715954047,0.8528012977633626,1200,0.510017528988929,-38.4,177.0
g-38p4_177p1,0.5057162446034779,0.8938829584093765,1200,0.43424780633095794,-38.4,177.1
g-38p4_177p2,0.4459479789633075,0.922626478743429,1200,0.516653825532228,-38.4,177.2
g-38p4_177p3,0.5187401538260368,0.9115650345835213,1200,0.43093456402368435,-38.4,177.3
g-38p4_177p4,0.41210439746014615,0.891751805585809,1200,0.5378709693899337,-38.4,177.4
g-38p4_177p5,0.3865195155469496,0.866291101258248,1200,0.5538225949850486,-38.4,177.5
g-38p4_177p6,0.29585744604936376,0.7753468516267216,1200,0.618419233368088,-38.4,177.6
g-38p4_177p7,0.31860726326861033,0.763165657944046,1200,0.5825188673623858,-38.4,177.7
g-38p4_177p8,0.35184932144638703,0.8684969092983131,1200,0.5948755629646886,-38.4,177.8
g-38p4_177p9,0.2876504283592036,0.7988023445289582,1200,0.6398978666883773,-38.4,177.9
g-38p4_178p0,0.3566044980670908,0.8320616571822514,1200,0.5714205852547997,-38.4,178.0
g-38p5_174p7,0.4017941916487405,0.8561967991944403,1200,0.530722151698334,-38.5,174.7
g-38p5_174p8,0.23775227733546364,0.7837899661778162,1200,0.6966632802217763,-38.5,174.8
g-38p5_174p9,0.32348853833251356,0.7735173515152807,1200,0.5817953692973841,-38.5,174.9
g-38p5_175p0,0.19190341429080846,0.7160752968862653,1200,0.7320066547117758,-38.5,175.0
g-38p5_175p1,0.3947271664661619,0.8409640761045739,1200,0.5306254123308383,-38.5,175.1
g-38p5_175p2,0.39584069194691085,0.8069342065618063,1200,0.5094510943667725,-38.5,175.2
g-38p5_175p3,0.4126078893022979,0.8971029446134344,1200,0.5400662858373602,-38.5,175.3
g-38p5_175p4,0.2888403498803648,0.8047740505480518,1200,0.6410913725614484,-38.5,175.4
g-38p5_175p5,0.3086630889698323,0.823693014341094,1177,0.6252692646461927,-38.5,175.5
g-38p5_175p6,0.37165369736726733,0.8417920760173971,1200,0.5584970351282014,-38.5,175.6
g-38p5_175p7,0.18110081981273746,0.7410068299605822,1200,0.7556016861243086,-38.5,175.7
g-38p5_175p8,0.2924568140716538,0.8741529633384197,1200,0.6654397727432607,-38.5,175.8
g-38p5_175p9,0.3130290491787869,0.8476650913245976,1200,0.6307161255282622,-38.5,175.9
g-38p5_176p0,0.45023104472392816,0.9224978715802232,1200,0.5119435409073736,-38.5,176.0
g-38p5_176p1,0.3626046720778719,0.8289355061063542,1200,0.5625658818970303,-38.5,176.1
g-38p5_176p2,0.5228315710801273,0.9724158212728798,1200,0.46233744901872587,-38.5,176.2
g-38p5_176p3,0.3446029468736322,0.8896552749409918,1182,0.6126556469903597,-38.5,176.3
g-38p5_176p4,0.4976228045407684,0.9603494384946922,1200,0.4818315244492969,-38.5,176.4
g-38p5_176p5,0.2610716043585725,0.8349304724208735,1188,0.6873133596362848,-38.5,176.5
g-38p5_176p6,0.30224455850238596,0.7833742173031594,1200,0.6141760198045683,-38.5,176.6
g-38p5_176p7,0.31963043695628174,0.8904645270753484,1198,0.6410520270739144,-38.5,176.7
g-38p5_176p8,0.2909472706629804,0.8343744935793802,1200,0.6512989396226068,-38.5,176.8
g-38p5_176p9,0.2009989692897757,0.8630894498573616,1200,0.7671168737805869,-38.5,176.9
g-38p5_177p0,0.3723764932524072,0.7971875693649053,1200,0.532887230606132,-38.5,177.0
g-38p5_177p1,0.21076659544211224,0.6824418177936847,1200,0.6911581471904598,-38.5,177.1
g-38p5_177p2,0.3180403483659892,0.8811444877430734,1185,0.6390599353567944,-38.5,177.2
g-38p5_177p3,0.3512430510586735,0.7763764776289463,1200,0.5475866912771885,-38.5,177.3
g-38p5_177p4,0.33347294189668586,0.8471522449205319,1191,0.6063600800255594,-38.5,177.4
g-38p5_177p5,0.3636046864686494,0.7909375831888368,1200,0.5402864976997324,-38.5,177.5
g-38p5_177p6,0.4541589575651551,0.89904237030074,1200,0.49484143065111186,-38.5,177.6
g-38p5_177p7,0.32592178267006694,0.8644908992899581,1200,0.622989920497995,-38.5,177.7
